"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","59661","Cash division - Investment Accounts - Tarika funds status failure for all deceased assets @division @cash-division","divisionsFlows","2026-08-19","passed","2026-08-19","Inheritance seeder","","",""
"","10361","logs in with valid Nafath credentials @regression @nafith-login","Google Chrome","2026-08-19","passed","2026-08-19","Nafath login","","",""
"","59972","Cash division - Bank Accounts - Tarika funds status failure for all deceased assets @division @cash-division","divisionsFlows","2026-08-19","passed","2026-08-19","Inheritance seeder","","",""
"","26023","apply division flow preconditions","division-preconditions","2026-08-19","passed","2026-08-19","","","",""
"","71210","Cash division - Bank And Investment Accounts @smoke @division @cash-division","divisionsFlows","2026-08-19","passed","2026-08-19","Inheritance seeder","","",""
"","33522","Investment division is blocked when a heir is dead @division @investment-division","divisionsFlows","2026-08-19","failed","2026-08-19","Division blockers","","",""
"","21612","Heir logs in and views their profile @profile","Google Chrome","2026-08-19","passed","2026-08-19","Profile - Mobile number","","",""
"","28535","Cash division is blocked when a heir is dead @division @cash-division","divisionsFlows","2026-08-19","passed","2026-08-19","Division blockers","","",""
"","31970","Cash division is blocked when a heir is a minor @division @cash-division","divisionsFlows","2026-08-19","failed","2026-08-19","Division blockers","","",""
"","29050","Beneficiary views contact details and opens a branch location @crm","Google Chrome","2026-08-19","passed","2026-08-19","CRM Help Center - Contact us","","",""
"","22316","IBAN validation only checks shape, not that the account digits are numeric @profile","Google Chrome","2026-08-19","passed","2026-08-19","Profile - Bank account information","","",""
"","23657","Heir views and adds bank account information @profile","Google Chrome","2026-08-19","passed","2026-08-19","Profile - Bank account information","","",""
"","59972","Cash division - Bank And Investment Accounts - Tarika funds status failure for all deceased assets @division @cash-division","divisionsFlows","2026-08-19","passed","2026-08-19","Inheritance seeder","","",""
"","22882","Applicant step validates the mobile number field @crm","Google Chrome","2026-08-19","passed","2026-08-19","CRM complaints","","",""
"","73282","Cash division - Bank Accounts @smoke @division @cash-division","divisionsFlows","2026-08-19","passed","2026-08-19","Inheritance seeder","","",""
"","33839","Ticket details step validates the التفاصيل field @crm","Google Chrome","2026-08-19","passed","2026-08-19","CRM complaints","","",""
"","39814","Beneficiary submits a new support ticket via المساعدة @crm","Google Chrome","2026-08-19","passed","2026-08-19","CRM complaints","","",""
"","65490","Cash division - Investment Accounts @smoke @division @cash-division","divisionsFlows","2026-08-19","passed","2026-08-19","Inheritance seeder","","",""
"","51268","Investment division - Transfer flow @smoke @division @investment-division","divisionsFlows","2026-08-19","passed","2026-08-19","Inheritance seeder","","",""
"","21901","FAQ content matches its visual baseline across search and expand states @crm","Google Chrome","2026-08-19","failed","2026-08-19","CRM Help Center - FAQ","","",""
"","58000","Ticket details step validates the deceased ID and heir-enumeration deed number fields @crm","Google Chrome","2026-08-19","failed","2026-08-19","CRM complaints","","",""
"","32035","Investment division is blocked when a heir is a minor @division @investment-division","divisionsFlows","2026-08-19","failed","2026-08-19","Division blockers","","",""
