"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","61400","Cash division - Bank Accounts @smoke @division @cash-division","divisionsFlows","2026-08-09","passed","2026-08-09","Inheritance seeder","","",""
"","50254","Cash division - Bank And Investment Accounts - Tarika funds status failure for all deceased assets @division @cash-division","Google Chrome","2026-08-09","passed","2026-08-09","Inheritance seeder","","",""
"","36452","Beneficiary submits a new support ticket via المساعدة @crm","Google Chrome","2026-08-09","passed","2026-08-09","CRM complaints","","",""
"","23210","Investment division is blocked when a heir is a minor @division @investment-division","divisionsFlows","2026-08-09","passed","2026-08-09","Division blockers","","",""
"","58964","Cash division - Bank Accounts - Tarika funds status failure for all deceased assets @division @cash-division","Google Chrome","2026-08-09","passed","2026-08-09","Inheritance seeder","","",""
"","25258","Beneficiary views contact details and opens a branch location @crm","Google Chrome","2026-08-09","passed","2026-08-09","CRM Help Center - Contact us","","",""
"","26116","apply division flow preconditions","division-preconditions","2026-08-09","passed","2026-08-09","","","",""
"","25806","Investment division is blocked when a heir is dead @division @investment-division","divisionsFlows","2026-08-09","passed","2026-08-09","Division blockers","","",""
"","44406","Investment division - Transfer flow @smoke @division @investment-division","divisionsFlows","2026-08-09","passed","2026-08-09","Inheritance seeder","","",""
"","24808","Cash division is blocked when a heir is dead @division @cash-division","divisionsFlows","2026-08-09","passed","2026-08-09","Division blockers","","",""
"","23133","Applicant step validates the mobile number field @crm","Google Chrome","2026-08-09","passed","2026-08-09","CRM complaints","","",""
"","56440","Cash division - Investment Accounts @smoke @division @cash-division","divisionsFlows","2026-08-09","passed","2026-08-09","Inheritance seeder","","",""
"","21410","FAQ content matches its visual baseline across search and expand states @crm","Google Chrome","2026-08-09","failed","2026-08-09","CRM Help Center - FAQ","","",""
"","52794","Cash division - Investment Accounts - Tarika funds status failure for all deceased assets @division @cash-division","Google Chrome","2026-08-09","passed","2026-08-09","Inheritance seeder","","",""
"","61141","Cash division - Bank And Investment Accounts @smoke @division @cash-division","divisionsFlows","2026-08-09","passed","2026-08-09","Inheritance seeder","","",""
"","25315","Cash division is blocked when a heir is a minor @division @cash-division","divisionsFlows","2026-08-09","passed","2026-08-09","Division blockers","","",""
"","56999","Ticket details step validates the deceased ID and heir-enumeration deed number fields @crm","Google Chrome","2026-08-09","failed","2026-08-09","CRM complaints","","",""
"","34132","Ticket details step validates the التفاصيل field @crm","Google Chrome","2026-08-09","passed","2026-08-09","CRM complaints","","",""
