"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","22411","IBAN validation only checks shape, not that the account digits are numeric @profile","Google Chrome","2026-08-28","passed","2026-08-28","Profile - Bank account information","","",""
"","24684","apply division flow preconditions","division-preconditions","2026-08-28","passed","2026-08-28","","","",""
"","26846","Investment division is blocked when a heir is dead @division @investment-division","divisionsFlows","2026-08-28","passed","2026-08-28","Division blockers","","",""
"","58218","Cash division - Bank And Investment Accounts - Tarika funds status failure for all deceased assets @division @cash-division","divisionsFlows","2026-08-28","passed","2026-08-28","Inheritance seeder","","",""
"","45317","Beneficiary submits a new support ticket via المساعدة @crm","Google Chrome","2026-08-28","passed","2026-08-28","CRM complaints","","",""
"","26844","Investment division is blocked when a heir is a minor @division @investment-division","divisionsFlows","2026-08-28","passed","2026-08-28","Division blockers","","",""
"","49005","Investment division - Transfer flow @smoke @division @investment-division","divisionsFlows","2026-08-28","passed","2026-08-28","Inheritance seeder","","",""
"","56824","Cash division - Investment Accounts - Tarika funds status failure for all deceased assets @division @cash-division","divisionsFlows","2026-08-28","passed","2026-08-28","Inheritance seeder","","",""
"","27433","Cash division is blocked when a heir is dead @division @cash-division","divisionsFlows","2026-08-28","passed","2026-08-28","Division blockers","","",""
"","60701","Cash division - Investment Accounts @smoke @division @cash-division","divisionsFlows","2026-08-28","passed","2026-08-28","Inheritance seeder","","",""
"","22405","Beneficiary views contact details and opens a branch location @crm","Google Chrome","2026-08-28","passed","2026-08-28","CRM Help Center - Contact us","","",""
"","20009","FAQ content matches its visual baseline across search and expand states @crm","Google Chrome","2026-08-28","failed","2026-08-28","CRM Help Center - FAQ","","",""
"","30672","Ticket details step validates the التفاصيل field @crm","Google Chrome","2026-08-28","passed","2026-08-28","CRM complaints","","",""
"","9656","logs in with valid Nafath credentials @regression @nafith-login","Google Chrome","2026-08-28","passed","2026-08-28","Nafath login","","",""
"","21899","Heir views and adds bank account information @profile","Google Chrome","2026-08-28","passed","2026-08-28","Profile - Bank account information","","",""
"","57619","Cash division - Bank Accounts - Tarika funds status failure for all deceased assets @division @cash-division","divisionsFlows","2026-08-28","passed","2026-08-28","Inheritance seeder","","",""
"","64085","Cash division - Bank Accounts @smoke @division @cash-division","divisionsFlows","2026-08-28","passed","2026-08-28","Inheritance seeder","","",""
"","21078","Applicant step validates the mobile number field @crm","Google Chrome","2026-08-28","passed","2026-08-28","CRM complaints","","",""
"","27121","Cash division is blocked when a heir is a minor @division @cash-division","divisionsFlows","2026-08-28","passed","2026-08-28","Division blockers","","",""
"","18242","Heir logs in and views their profile @profile","Google Chrome","2026-08-28","passed","2026-08-28","Profile - Mobile number","","",""
"","32194","Ticket details step validates the deceased ID and heir-enumeration deed number fields @crm","Google Chrome","2026-08-28","passed","2026-08-28","CRM complaints","","",""
"","66266","Cash division - Bank And Investment Accounts @smoke @division @cash-division","divisionsFlows","2026-08-28","passed","2026-08-28","Inheritance seeder","","",""
