"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","20816","FAQ content matches its visual baseline across search and expand states @crm","Google Chrome","2026-08-08","failed","2026-08-08","CRM Help Center - FAQ","","",""
"","22840","Applicant step validates the mobile number field @crm","Google Chrome","2026-08-08","passed","2026-08-08","CRM complaints","","",""
"","63303","Cash division - Bank Accounts - Tarika funds status failure for all deceased assets @division @cash-division","divisionsFlows","2026-08-08","passed","2026-08-08","Inheritance seeder","","",""
"","60377","Cash division - Bank And Investment Accounts - Tarika funds status failure for all deceased assets @division @cash-division","divisionsFlows","2026-08-08","passed","2026-08-08","Inheritance seeder","","",""
"","68885","Cash division - Bank And Investment Accounts @smoke @division @cash-division","divisionsFlows","2026-08-08","passed","2026-08-08","Inheritance seeder","","",""
"","64525","Cash division - Investment Accounts @smoke @division @cash-division","divisionsFlows","2026-08-08","passed","2026-08-08","Inheritance seeder","","",""
"","29395","Investment division is blocked when a heir is a minor @division @investment-division","divisionsFlows","2026-08-08","passed","2026-08-08","Division blockers","","",""
"","28553","Cash division is blocked when a heir is dead @division @cash-division","divisionsFlows","2026-08-08","passed","2026-08-08","Division blockers","","",""
"","28873","Cash division is blocked when a heir is a minor @division @cash-division","divisionsFlows","2026-08-08","passed","2026-08-08","Division blockers","","",""
"","58501","Cash division - Investment Accounts - Tarika funds status failure for all deceased assets @division @cash-division","divisionsFlows","2026-08-08","passed","2026-08-08","Inheritance seeder","","",""
"","38211","Beneficiary submits a new support ticket via المساعدة @crm","Google Chrome","2026-08-08","passed","2026-08-08","CRM complaints","","",""
"","34114","Ticket details step validates the deceased ID and heir-enumeration deed number fields @crm","Google Chrome","2026-08-08","passed","2026-08-08","CRM complaints","","",""
"","29005","Beneficiary views contact details and opens a branch location @crm","Google Chrome","2026-08-08","passed","2026-08-08","CRM Help Center - Contact us","","",""
"","28616","Investment division is blocked when a heir is dead @division @investment-division","divisionsFlows","2026-08-08","passed","2026-08-08","Division blockers","","",""
"","71859","Cash division - Bank Accounts @smoke @division @cash-division","divisionsFlows","2026-08-08","passed","2026-08-08","Inheritance seeder","","",""
"","32708","Ticket details step validates the التفاصيل field @crm","Google Chrome","2026-08-08","passed","2026-08-08","CRM complaints","","",""
"","26336","apply division flow preconditions","division-preconditions","2026-08-08","passed","2026-08-08","","","",""
"","52896","Investment division - Transfer flow @smoke @division @investment-division","divisionsFlows","2026-08-08","passed","2026-08-08","Inheritance seeder","","",""
"","40038","logs in with valid Nafath credentials @regression @nafith-login","Google Chrome","2026-08-08","broken","2026-08-08","Nafath login","","",""
