"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","33565","Ticket details step validates the deceased ID and heir-enumeration deed number fields @crm","Google Chrome","2026-08-17","passed","2026-08-17","CRM complaints","","",""
"","20284","FAQ content matches its visual baseline across search and expand states @crm","Google Chrome","2026-08-17","failed","2026-08-17","CRM Help Center - FAQ","","",""
"","24220","IBAN validation only checks shape, not that the account digits are numeric @profile","Google Chrome","2026-08-17","passed","2026-08-17","Profile - Bank account information","","",""
"","23993","Heir views and adds bank account information @profile","Google Chrome","2026-08-17","passed","2026-08-17","Profile - Bank account information","","",""
"","25402","Investment division is blocked when a heir is a minor @division @investment-division","divisionsFlows","2026-08-17","passed","2026-08-17","Division blockers","","",""
"","24019","Beneficiary views contact details and opens a branch location @crm","Google Chrome","2026-08-17","passed","2026-08-17","CRM Help Center - Contact us","","",""
"","25085","Investment division is blocked when a heir is dead @division @investment-division","divisionsFlows","2026-08-17","passed","2026-08-17","Division blockers","","",""
"","21425","Applicant step validates the mobile number field @crm","Google Chrome","2026-08-17","passed","2026-08-17","CRM complaints","","",""
"","19363","Inheritance request @inheritance-request","Google Chrome","2026-08-17","failed","2026-08-17","Inheritance request","","",""
"","24647","Cash division is blocked when a heir is dead @division @cash-division","divisionsFlows","2026-08-17","passed","2026-08-17","Division blockers","","",""
"","31817","Ticket details step validates the التفاصيل field @crm","Google Chrome","2026-08-17","passed","2026-08-17","CRM complaints","","",""
"","45150","Investment division - Transfer flow @smoke @division @investment-division","divisionsFlows","2026-08-17","passed","2026-08-17","Inheritance seeder","","",""
"","53800","Cash division - Investment Accounts - Tarika funds status failure for all deceased assets @division @cash-division","divisionsFlows","2026-08-17","passed","2026-08-17","Inheritance seeder","","",""
"","58814","Cash division - Investment Accounts @smoke @division @cash-division","divisionsFlows","2026-08-17","passed","2026-08-17","Inheritance seeder","","",""
"","19395","shows queried asset cards, empty cards, header actions, and a post-inventory progress stepper @division @estate-inventory","divisionsFlows","2026-08-17","passed","2026-08-17","Estate inventory (حصر التركة)","","",""
"","54895","Cash division - Bank Accounts - Tarika funds status failure for all deceased assets @division @cash-division","divisionsFlows","2026-08-17","passed","2026-08-17","Inheritance seeder","","",""
"","62366","Cash division - Bank And Investment Accounts @smoke @division @cash-division","divisionsFlows","2026-08-17","passed","2026-08-17","Inheritance seeder","","",""
"","19457","Heir logs in and views their profile @profile","Google Chrome","2026-08-17","passed","2026-08-17","Profile - Mobile number","","",""
"","61687","Cash division - Bank Accounts @smoke @division @cash-division","divisionsFlows","2026-08-17","passed","2026-08-17","Inheritance seeder","","",""
"","24842","Cash division is blocked when a heir is a minor @division @cash-division","divisionsFlows","2026-08-17","passed","2026-08-17","Division blockers","","",""
"","55551","Cash division - Bank And Investment Accounts - Tarika funds status failure for all deceased assets @division @cash-division","divisionsFlows","2026-08-17","passed","2026-08-17","Inheritance seeder","","",""
"","24625","apply division flow preconditions","division-preconditions","2026-08-17","passed","2026-08-17","","","",""
"","35537","Beneficiary submits a new support ticket via المساعدة @crm","Google Chrome","2026-08-17","passed","2026-08-17","CRM complaints","","",""
