"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","55013","Cash division - Investment Accounts @smoke @division @cash-division","divisionsFlows","2026-09-01","passed","2026-09-01","Inheritance seeder","","",""
"","51818","Cash division - Investment Accounts - Tarika funds status failure for all deceased assets @division @cash-division","divisionsFlows","2026-09-01","passed","2026-09-01","Inheritance seeder","","",""
"","21358","Investment division is blocked when a heir is dead @division @investment-division","divisionsFlows","2026-09-01","passed","2026-09-01","Division blockers","","",""
"","60862","Cash division - Bank And Investment Accounts @smoke @division @cash-division","divisionsFlows","2026-09-01","passed","2026-09-01","Inheritance seeder","","",""
"","51625","Cash division - Bank Accounts - Tarika funds status failure for all deceased assets @division @cash-division","divisionsFlows","2026-09-01","passed","2026-09-01","Inheritance seeder","","",""
"","21133","IBAN validation only checks shape, not that the account digits are numeric @profile","Google Chrome","2026-09-01","passed","2026-09-01","Profile - Bank account information","","",""
"","18390","Heir logs in and views their profile @profile","Google Chrome","2026-09-01","passed","2026-09-01","Profile - Mobile number","","",""
"","9159","logs in with valid Nafath credentials @regression @nafith-login","Google Chrome","2026-09-01","passed","2026-09-01","Nafath login","","",""
"","23329","Applicant step validates the mobile number field @crm","Google Chrome","2026-09-01","passed","2026-09-01","CRM complaints","","",""
"","60658","Cash division - Bank Accounts @smoke @division @cash-division","divisionsFlows","2026-09-01","passed","2026-09-01","Inheritance seeder","","",""
"","23586","Cash division is blocked when a heir is a minor @division @cash-division","divisionsFlows","2026-09-01","passed","2026-09-01","Division blockers","","",""
"","42047","Investment division - Transfer flow @smoke @division @investment-division","divisionsFlows","2026-09-01","passed","2026-09-01","Inheritance seeder","","",""
"","22011","Heir views and adds bank account information @profile","Google Chrome","2026-09-01","passed","2026-09-01","Profile - Bank account information","","",""
"","23485","Investment division is blocked when a heir is a minor @division @investment-division","divisionsFlows","2026-09-01","passed","2026-09-01","Division blockers","","",""
"","23863","Cash division is blocked when a heir is dead @division @cash-division","divisionsFlows","2026-09-01","passed","2026-09-01","Division blockers","","",""
"","26442","apply division flow preconditions","division-preconditions","2026-09-01","passed","2026-09-01","","","",""
"","21582","FAQ content matches its visual baseline across search and expand states @crm","Google Chrome","2026-09-01","failed","2026-09-01","CRM Help Center - FAQ","","",""
"","32377","Ticket details step validates the التفاصيل field @crm","Google Chrome","2026-09-01","passed","2026-09-01","CRM complaints","","",""
"","26634","Beneficiary views contact details and opens a branch location @crm","Google Chrome","2026-09-01","passed","2026-09-01","CRM Help Center - Contact us","","",""
"","35794","Ticket details step validates the deceased ID and heir-enumeration deed number fields @crm","Google Chrome","2026-09-01","passed","2026-09-01","CRM complaints","","",""
"","51034","Cash division - Bank And Investment Accounts - Tarika funds status failure for all deceased assets @division @cash-division","divisionsFlows","2026-09-01","passed","2026-09-01","Inheritance seeder","","",""
"","38779","Beneficiary submits a new support ticket via المساعدة @crm","Google Chrome","2026-09-01","passed","2026-09-01","CRM complaints","","",""
