"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","52640","Cash division - Bank And Investment Accounts - Tarika funds status failure for all deceased assets @division @cash-division","divisionsFlows","2026-08-17","passed","2026-08-17","Inheritance seeder","","",""
"","52136","Cash division - Investment Accounts - Tarika funds status failure for all deceased assets @division @cash-division","divisionsFlows","2026-08-17","passed","2026-08-17","Inheritance seeder","","",""
"","25201","IBAN validation only checks shape, not that the account digits are numeric @profile","Google Chrome","2026-08-17","passed","2026-08-17","Profile - Bank account information","","",""
"","19473","Heir logs in and views their profile @profile","Google Chrome","2026-08-17","passed","2026-08-17","Profile - Mobile number","","",""
"","19297","shows queried asset cards, empty cards, header actions, and a post-inventory progress stepper @division @estate-inventory","divisionsFlows","2026-08-17","passed","2026-08-17","Estate inventory (حصر التركة)","","",""
"","24684","Cash division is blocked when a heir is dead @division @cash-division","divisionsFlows","2026-08-17","passed","2026-08-17","Division blockers","","",""
"","54352","Cash division - Bank Accounts - Tarika funds status failure for all deceased assets @division @cash-division","divisionsFlows","2026-08-17","passed","2026-08-17","Inheritance seeder","","",""
"","23242","apply division flow preconditions","division-preconditions","2026-08-17","passed","2026-08-17","","","",""
"","56827","Cash division - Investment Accounts @smoke @division @cash-division","divisionsFlows","2026-08-17","passed","2026-08-17","Inheritance seeder","","",""
"","32776","Ticket details step validates the التفاصيل field @crm","Google Chrome","2026-08-17","passed","2026-08-17","CRM complaints","","",""
"","21974","Beneficiary views contact details and opens a branch location @crm","Google Chrome","2026-08-17","passed","2026-08-17","CRM Help Center - Contact us","","",""
"","120168","Inheritance request @inheritance-request","Google Chrome","2026-08-17","broken","2026-08-17","Inheritance request","","",""
"","46230","Investment division - Transfer flow @smoke @division @investment-division","divisionsFlows","2026-08-17","passed","2026-08-17","Inheritance seeder","","",""
"","32793","Ticket details step validates the deceased ID and heir-enumeration deed number fields @crm","Google Chrome","2026-08-17","passed","2026-08-17","CRM complaints","","",""
"","20956","FAQ content matches its visual baseline across search and expand states @crm","Google Chrome","2026-08-17","failed","2026-08-17","CRM Help Center - FAQ","","",""
"","34031","Beneficiary submits a new support ticket via المساعدة @crm","Google Chrome","2026-08-17","passed","2026-08-17","CRM complaints","","",""
"","24974","Heir views and adds bank account information @profile","Google Chrome","2026-08-17","passed","2026-08-17","Profile - Bank account information","","",""
"","24819","Investment division is blocked when a heir is dead @division @investment-division","divisionsFlows","2026-08-17","passed","2026-08-17","Division blockers","","",""
"","21546","Applicant step validates the mobile number field @crm","Google Chrome","2026-08-17","passed","2026-08-17","CRM complaints","","",""
"","59960","Cash division - Bank And Investment Accounts @smoke @division @cash-division","divisionsFlows","2026-08-17","passed","2026-08-17","Inheritance seeder","","",""
"","24925","Investment division is blocked when a heir is a minor @division @investment-division","divisionsFlows","2026-08-17","passed","2026-08-17","Division blockers","","",""
"","58377","Cash division - Bank Accounts @smoke @division @cash-division","divisionsFlows","2026-08-17","passed","2026-08-17","Inheritance seeder","","",""
"","24991","Cash division is blocked when a heir is a minor @division @cash-division","divisionsFlows","2026-08-17","passed","2026-08-17","Division blockers","","",""
