"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","32624","Ticket details step validates the التفاصيل field @crm","Google Chrome","2026-09-04","passed","2026-09-04","CRM complaints","","",""
"","58423","Cash division - Bank And Investment Accounts @smoke @division @cash-division","divisionsFlows","2026-09-04","passed","2026-09-04","Inheritance seeder","","",""
"","24456","Beneficiary views contact details and opens a branch location @crm","Google Chrome","2026-09-04","passed","2026-09-04","CRM Help Center - Contact us","","",""
"","29427","Heir views and adds bank account information @profile","Google Chrome","2026-09-04","passed","2026-09-04","Profile - Bank account information","","",""
"","54630","Cash division - Investment Accounts - Tarika funds status failure for all deceased assets @division @cash-division","divisionsFlows","2026-09-04","passed","2026-09-04","Inheritance seeder","","",""
"","58421","Ticket details step validates the deceased ID and heir-enumeration deed number fields @crm","Google Chrome","2026-09-04","failed","2026-09-04","CRM complaints","","",""
"","23834","Applicant step validates the mobile number field @crm","Google Chrome","2026-09-04","passed","2026-09-04","CRM complaints","","",""
"","23761","Cash division is blocked when a heir is dead @division @cash-division","divisionsFlows","2026-09-04","passed","2026-09-04","Division blockers","","",""
"","19845","Cash division is blocked when a heir is a minor @division @cash-division","divisionsFlows","2026-09-04","passed","2026-09-04","Division blockers","","",""
"","29132","IBAN validation only checks shape, not that the account digits are numeric @profile","Google Chrome","2026-09-04","passed","2026-09-04","Profile - Bank account information","","",""
"","9877","logs in with valid Nafath credentials @regression @nafith-login","Google Chrome","2026-09-04","passed","2026-09-04","Nafath login","","",""
"","22638","FAQ content matches its visual baseline across search and expand states @crm","Google Chrome","2026-09-04","failed","2026-09-04","CRM Help Center - FAQ","","",""
"","57010","Cash division - Investment Accounts @smoke @division @cash-division","divisionsFlows","2026-09-04","passed","2026-09-04","Inheritance seeder","","",""
"","20546","Heir logs in and views their profile @profile","Google Chrome","2026-09-04","passed","2026-09-04","Profile - Mobile number","","",""
"","23816","Investment division is blocked when a heir is a minor @division @investment-division","divisionsFlows","2026-09-04","passed","2026-09-04","Division blockers","","",""
"","42377","Investment division - Transfer flow @smoke @division @investment-division","divisionsFlows","2026-09-04","passed","2026-09-04","Inheritance seeder","","",""
"","50069","Cash division - Bank And Investment Accounts - Tarika funds status failure for all deceased assets @division @cash-division","divisionsFlows","2026-09-04","passed","2026-09-04","Inheritance seeder","","",""
"","23739","Investment division is blocked when a heir is dead @division @investment-division","divisionsFlows","2026-09-04","passed","2026-09-04","Division blockers","","",""
"","21522","apply division flow preconditions","division-preconditions","2026-09-04","passed","2026-09-04","","","",""
"","51616","Cash division - Bank Accounts - Tarika funds status failure for all deceased assets @division @cash-division","divisionsFlows","2026-09-04","passed","2026-09-04","Inheritance seeder","","",""
"","58202","Cash division - Bank Accounts @smoke @division @cash-division","divisionsFlows","2026-09-04","passed","2026-09-04","Inheritance seeder","","",""
"","38966","Beneficiary submits a new support ticket via المساعدة @crm","Google Chrome","2026-09-04","passed","2026-09-04","CRM complaints","","",""
