"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","54071","Cash division - Bank And Investment Accounts - Tarika funds status failure for all deceased assets @division @cash-division","divisionsFlows","2026-08-10","passed","2026-08-10","Inheritance seeder","","",""
"","52537","Cash division - Investment Accounts - Tarika funds status failure for all deceased assets @division @cash-division","divisionsFlows","2026-08-10","passed","2026-08-10","Inheritance seeder","","",""
"","25077","apply division flow preconditions","division-preconditions","2026-08-10","passed","2026-08-10","","","",""
"","38338","Beneficiary submits a new support ticket via المساعدة @crm","Google Chrome","2026-08-10","passed","2026-08-10","CRM complaints","","",""
"","56234","Cash division - Investment Accounts @smoke @division @cash-division","divisionsFlows","2026-08-10","passed","2026-08-10","Inheritance seeder","","",""
"","61141","Cash division - Bank Accounts @smoke @division @cash-division","divisionsFlows","2026-08-10","passed","2026-08-10","Inheritance seeder","","",""
"","22949","Cash division is blocked when a heir is dead @division @cash-division","divisionsFlows","2026-08-10","passed","2026-08-10","Division blockers","","",""
"","27016","Beneficiary views contact details and opens a branch location @crm","Google Chrome","2026-08-10","passed","2026-08-10","CRM Help Center - Contact us","","",""
"","17019","Heir logs in and views their profile @profile","Google Chrome","2026-08-10","passed","2026-08-10","Profile - Mobile number","","",""
"","23621","Applicant step validates the mobile number field @crm","Google Chrome","2026-08-10","passed","2026-08-10","CRM complaints","","",""
"","24695","Investment division is blocked when a heir is dead @division @investment-division","divisionsFlows","2026-08-10","passed","2026-08-10","Division blockers","","",""
"","21937","IBAN validation only checks shape, not that the account digits are numeric @profile","Google Chrome","2026-08-10","passed","2026-08-10","Profile - Bank account information","","",""
"","59755","Cash division - Bank And Investment Accounts @smoke @division @cash-division","divisionsFlows","2026-08-10","passed","2026-08-10","Inheritance seeder","","",""
"","38286","Ticket details step validates the deceased ID and heir-enumeration deed number fields @crm","Google Chrome","2026-08-10","passed","2026-08-10","CRM complaints","","",""
"","22888","Heir views and adds bank account information @profile","Google Chrome","2026-08-10","passed","2026-08-10","Profile - Bank account information","","",""
"","45902","Investment division - Transfer flow @smoke @division @investment-division","divisionsFlows","2026-08-10","passed","2026-08-10","Inheritance seeder","","",""
"","50260","Cash division - Bank Accounts - Tarika funds status failure for all deceased assets @division @cash-division","divisionsFlows","2026-08-10","passed","2026-08-10","Inheritance seeder","","",""
"","24620","Cash division is blocked when a heir is a minor @division @cash-division","divisionsFlows","2026-08-10","passed","2026-08-10","Division blockers","","",""
"","57867","Ticket details step validates the التفاصيل field @crm","Google Chrome","2026-08-10","failed","2026-08-10","CRM complaints","","",""
"","22061","FAQ content matches its visual baseline across search and expand states @crm","Google Chrome","2026-08-10","failed","2026-08-10","CRM Help Center - FAQ","","",""
"","10628","logs in with valid Nafath credentials @regression @nafith-login","Google Chrome","2026-08-10","passed","2026-08-10","Nafath login","","",""
"","25176","Investment division is blocked when a heir is a minor @division @investment-division","divisionsFlows","2026-08-10","passed","2026-08-10","Division blockers","","",""
