"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","55963","Cash division - Investment Accounts @smoke @division @cash-division","divisionsFlows","2026-08-09","passed","2026-08-09","Inheritance seeder","","",""
"","19880","FAQ content matches its visual baseline across search and expand states @crm","Google Chrome","2026-08-09","failed","2026-08-09","CRM Help Center - FAQ","","",""
"","26292","Heir views and adds bank account information @profile","Google Chrome","2026-08-09","passed","2026-08-09","Profile - Bank account information","","",""
"","23163","Investment division is blocked when a heir is dead @division @investment-division","divisionsFlows","2026-08-09","passed","2026-08-09","Division blockers","","",""
"","26585","IBAN validation only checks shape, not that the account digits are numeric @profile","Google Chrome","2026-08-09","passed","2026-08-09","Profile - Bank account information","","",""
"","22731","Cash division is blocked when a heir is a minor @division @cash-division","divisionsFlows","2026-08-09","passed","2026-08-09","Division blockers","","",""
"","60229","Cash division - Bank Accounts @smoke @division @cash-division","divisionsFlows","2026-08-09","passed","2026-08-09","Inheritance seeder","","",""
"","23061","Investment division is blocked when a heir is a minor @division @investment-division","divisionsFlows","2026-08-09","passed","2026-08-09","Division blockers","","",""
"","22904","apply division flow preconditions","division-preconditions","2026-08-09","passed","2026-08-09","","","",""
"","32805","Ticket details step validates the deceased ID and heir-enumeration deed number fields @crm","Google Chrome","2026-08-09","passed","2026-08-09","CRM complaints","","",""
"","34609","Beneficiary submits a new support ticket via المساعدة @crm","Google Chrome","2026-08-09","passed","2026-08-09","CRM complaints","","",""
"","52053","Cash division - Bank And Investment Accounts - Tarika funds status failure for all deceased assets @division @cash-division","divisionsFlows","2026-08-09","passed","2026-08-09","Inheritance seeder","","",""
"","29802","Beneficiary views contact details and opens a branch location @crm","Google Chrome","2026-08-09","passed","2026-08-09","CRM Help Center - Contact us","","",""
"","8476","logs in with valid Nafath credentials @regression @nafith-login","Google Chrome","2026-08-09","passed","2026-08-09","Nafath login","","",""
"","21229","Heir logs in and views their profile @profile","Google Chrome","2026-08-09","passed","2026-08-09","Profile - Mobile number","","",""
"","23181","Cash division is blocked when a heir is dead @division @cash-division","divisionsFlows","2026-08-09","passed","2026-08-09","Division blockers","","",""
"","51218","Cash division - Investment Accounts - Tarika funds status failure for all deceased assets @division @cash-division","divisionsFlows","2026-08-09","passed","2026-08-09","Inheritance seeder","","",""
"","22290","Applicant step validates the mobile number field @crm","Google Chrome","2026-08-09","passed","2026-08-09","CRM complaints","","",""
"","41087","Investment division - Transfer flow @smoke @division @investment-division","divisionsFlows","2026-08-09","passed","2026-08-09","Inheritance seeder","","",""
"","51081","Cash division - Bank Accounts - Tarika funds status failure for all deceased assets @division @cash-division","divisionsFlows","2026-08-09","passed","2026-08-09","Inheritance seeder","","",""
"","32737","Ticket details step validates the التفاصيل field @crm","Google Chrome","2026-08-09","passed","2026-08-09","CRM complaints","","",""
"","57441","Cash division - Bank And Investment Accounts @smoke @division @cash-division","divisionsFlows","2026-08-09","passed","2026-08-09","Inheritance seeder","","",""
