"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","22067","Beneficiary views contact details and opens a branch location @crm","Google Chrome","2026-08-25","passed","2026-08-25","CRM Help Center - Contact us","","",""
"","51750","Cash division - Bank Accounts - Tarika funds status failure for all deceased assets @division @cash-division","divisionsFlows","2026-08-25","passed","2026-08-25","Inheritance seeder","","",""
"","43084","Investment division - Transfer flow @smoke @division @investment-division","divisionsFlows","2026-08-25","passed","2026-08-25","Inheritance seeder","","",""
"","21300","Applicant step validates the mobile number field @crm","Google Chrome","2026-08-25","passed","2026-08-25","CRM complaints","","",""
"","56737","Cash division - Bank And Investment Accounts @smoke @division @cash-division","divisionsFlows","2026-08-25","passed","2026-08-25","Inheritance seeder","","",""
"","23456","Investment division is blocked when a heir is dead @division @investment-division","divisionsFlows","2026-08-25","passed","2026-08-25","Division blockers","","",""
"","48599","Cash division - Investment Accounts - Tarika funds status failure for all deceased assets @division @cash-division","divisionsFlows","2026-08-25","passed","2026-08-25","Inheritance seeder","","",""
"","23023","Cash division is blocked when a heir is dead @division @cash-division","divisionsFlows","2026-08-25","passed","2026-08-25","Division blockers","","",""
"","23742","Cash division is blocked when a heir is a minor @division @cash-division","divisionsFlows","2026-08-25","passed","2026-08-25","Division blockers","","",""
"","49613","Cash division - Bank And Investment Accounts - Tarika funds status failure for all deceased assets @division @cash-division","divisionsFlows","2026-08-25","passed","2026-08-25","Inheritance seeder","","",""
"","22380","Heir logs in and views their profile @profile","Google Chrome","2026-08-25","passed","2026-08-25","Profile - Mobile number","","",""
"","24135","Investment division is blocked when a heir is a minor @division @investment-division","divisionsFlows","2026-08-25","passed","2026-08-25","Division blockers","","",""
"","59857","Cash division - Investment Accounts @smoke @division @cash-division","divisionsFlows","2026-08-25","passed","2026-08-25","Inheritance seeder","","",""
"","9450","logs in with valid Nafath credentials @regression @nafith-login","Google Chrome","2026-08-25","passed","2026-08-25","Nafath login","","",""
"","53962","Cash division - Bank Accounts @smoke @division @cash-division","divisionsFlows","2026-08-25","passed","2026-08-25","Inheritance seeder","","",""
"","25623","Heir views and adds bank account information @profile","Google Chrome","2026-08-25","passed","2026-08-25","Profile - Bank account information","","",""
"","33443","Ticket details step validates the deceased ID and heir-enumeration deed number fields @crm","Google Chrome","2026-08-25","passed","2026-08-25","CRM complaints","","",""
"","34454","Beneficiary submits a new support ticket via المساعدة @crm","Google Chrome","2026-08-25","passed","2026-08-25","CRM complaints","","",""
"","20581","FAQ content matches its visual baseline across search and expand states @crm","Google Chrome","2026-08-25","failed","2026-08-25","CRM Help Center - FAQ","","",""
"","25618","IBAN validation only checks shape, not that the account digits are numeric @profile","Google Chrome","2026-08-25","passed","2026-08-25","Profile - Bank account information","","",""
"","23400","apply division flow preconditions","division-preconditions","2026-08-25","passed","2026-08-25","","","",""
"","32839","Ticket details step validates the التفاصيل field @crm","Google Chrome","2026-08-25","passed","2026-08-25","CRM complaints","","",""
