"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","24903","Investment division is blocked when a heir is a minor @division @investment-division","divisionsFlows","2026-08-23","passed","2026-08-23","Division blockers","","",""
"","22766","Investment division is blocked when a heir is dead @division @investment-division","divisionsFlows","2026-08-23","passed","2026-08-23","Division blockers","","",""
"","49635","Cash division - Bank And Investment Accounts - Tarika funds status failure for all deceased assets @division @cash-division","divisionsFlows","2026-08-23","passed","2026-08-23","Inheritance seeder","","",""
"","30152","Ticket details step validates the التفاصيل field @crm","Google Chrome","2026-08-23","passed","2026-08-23","CRM complaints","","",""
"","34915","Beneficiary submits a new support ticket via المساعدة @crm","Google Chrome","2026-08-23","passed","2026-08-23","CRM complaints","","",""
"","59552","Cash division - Bank Accounts @smoke @division @cash-division","divisionsFlows","2026-08-23","passed","2026-08-23","Inheritance seeder","","",""
"","19641","FAQ content matches its visual baseline across search and expand states @crm","Google Chrome","2026-08-23","failed","2026-08-23","CRM Help Center - FAQ","","",""
"","54467","Cash division - Investment Accounts - Tarika funds status failure for all deceased assets @division @cash-division","divisionsFlows","2026-08-23","passed","2026-08-23","Inheritance seeder","","",""
"","57782","Cash division - Investment Accounts @smoke @division @cash-division","divisionsFlows","2026-08-23","passed","2026-08-23","Inheritance seeder","","",""
"","60218","Applicant step validates the mobile number field @crm","Google Chrome","2026-08-23","broken","2026-08-23","CRM complaints","","",""
"","45462","Investment division - Transfer flow @smoke @division @investment-division","divisionsFlows","2026-08-23","passed","2026-08-23","Inheritance seeder","","",""
"","25164","Cash division is blocked when a heir is a minor @division @cash-division","divisionsFlows","2026-08-23","passed","2026-08-23","Division blockers","","",""
"","23550","apply division flow preconditions","division-preconditions","2026-08-23","passed","2026-08-23","","","",""
"","19530","Heir logs in and views their profile @profile","Google Chrome","2026-08-23","passed","2026-08-23","Profile - Mobile number","","",""
"","22744","Beneficiary views contact details and opens a branch location @crm","Google Chrome","2026-08-23","passed","2026-08-23","CRM Help Center - Contact us","","",""
"","25438","Cash division is blocked when a heir is dead @division @cash-division","divisionsFlows","2026-08-23","passed","2026-08-23","Division blockers","","",""
"","32453","Ticket details step validates the deceased ID and heir-enumeration deed number fields @crm","Google Chrome","2026-08-23","passed","2026-08-23","CRM complaints","","",""
"","22632","IBAN validation only checks shape, not that the account digits are numeric @profile","Google Chrome","2026-08-23","passed","2026-08-23","Profile - Bank account information","","",""
"","8257","logs in with valid Nafath credentials @regression @nafith-login","Google Chrome","2026-08-23","passed","2026-08-23","Nafath login","","",""
"","60495","Cash division - Bank And Investment Accounts @smoke @division @cash-division","divisionsFlows","2026-08-23","passed","2026-08-23","Inheritance seeder","","",""
"","53898","Cash division - Bank Accounts - Tarika funds status failure for all deceased assets @division @cash-division","divisionsFlows","2026-08-23","passed","2026-08-23","Inheritance seeder","","",""
"","23220","Heir views and adds bank account information @profile","Google Chrome","2026-08-23","passed","2026-08-23","Profile - Bank account information","","",""
