"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","43570","Investment division - Transfer flow @smoke @division @investment-division","divisionsFlows","2026-08-18","passed","2026-08-18","Inheritance seeder","","",""
"","36008","Ticket details step validates the التفاصيل field @crm","Google Chrome","2026-08-18","passed","2026-08-18","CRM complaints","","",""
"","24100","apply division flow preconditions","division-preconditions","2026-08-18","passed","2026-08-18","","","",""
"","26130","Beneficiary views contact details and opens a branch location @crm","Google Chrome","2026-08-18","passed","2026-08-18","CRM Help Center - Contact us","","",""
"","56317","Cash division - Bank Accounts @smoke @division @cash-division","divisionsFlows","2026-08-18","passed","2026-08-18","Inheritance seeder","","",""
"","26346","Heir views and adds bank account information @profile","Google Chrome","2026-08-18","passed","2026-08-18","Profile - Bank account information","","",""
"","55075","Cash division - Bank And Investment Accounts @smoke @division @cash-division","divisionsFlows","2026-08-18","passed","2026-08-18","Inheritance seeder","","",""
"","38535","Beneficiary submits a new support ticket via المساعدة @crm","Google Chrome","2026-08-18","passed","2026-08-18","CRM complaints","","",""
"","17620","shows queried asset cards, empty cards, header actions, and a post-inventory progress stepper @division @estate-inventory","divisionsFlows","2026-08-18","passed","2026-08-18","Estate inventory (حصر التركة)","","",""
"","55589","Cash division - Investment Accounts @smoke @division @cash-division","divisionsFlows","2026-08-18","passed","2026-08-18","Inheritance seeder","","",""
"","23851","Investment division is blocked when a heir is dead @division @investment-division","divisionsFlows","2026-08-18","passed","2026-08-18","Division blockers","","",""
"","21229","Investment division is blocked when a heir is a minor @division @investment-division","divisionsFlows","2026-08-18","passed","2026-08-18","Division blockers","","",""
"","25102","IBAN validation only checks shape, not that the account digits are numeric @profile","Google Chrome","2026-08-18","passed","2026-08-18","Profile - Bank account information","","",""
"","23861","Cash division is blocked when a heir is dead @division @cash-division","divisionsFlows","2026-08-18","passed","2026-08-18","Division blockers","","",""
"","23006","FAQ content matches its visual baseline across search and expand states @crm","Google Chrome","2026-08-18","failed","2026-08-18","CRM Help Center - FAQ","","",""
"","23672","Cash division is blocked when a heir is a minor @division @cash-division","divisionsFlows","2026-08-18","passed","2026-08-18","Division blockers","","",""
"","24828","Applicant step validates the mobile number field @crm","Google Chrome","2026-08-18","passed","2026-08-18","CRM complaints","","",""
"","54312","Cash division - Bank And Investment Accounts - Tarika funds status failure for all deceased assets @division @cash-division","divisionsFlows","2026-08-18","passed","2026-08-18","Inheritance seeder","","",""
"","120158","Inheritance request @inheritance-request","Google Chrome","2026-08-18","broken","2026-08-18","Inheritance request","","",""
"","22332","Heir logs in and views their profile @profile","Google Chrome","2026-08-18","passed","2026-08-18","Profile - Mobile number","","",""
"","58531","Ticket details step validates the deceased ID and heir-enumeration deed number fields @crm","Google Chrome","2026-08-18","failed","2026-08-18","CRM complaints","","",""
"","50853","Cash division - Bank Accounts - Tarika funds status failure for all deceased assets @division @cash-division","divisionsFlows","2026-08-18","passed","2026-08-18","Inheritance seeder","","",""
"","51978","Cash division - Investment Accounts - Tarika funds status failure for all deceased assets @division @cash-division","divisionsFlows","2026-08-18","passed","2026-08-18","Inheritance seeder","","",""
